ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Total_Actual_VCUs_Issued,Actual_Issuance_Start_Date,Actual_Issuance_End_Date,t_actual_days,t_actual_years,Total_Estimated_ERs_Actual_Period,q_quotient,log_q_success_indicator,Regime,Technology_Category,Tech_Biomass and Waste,Tech_Energy Efficiency,Tech_Other_Renewable,Scale_Category,Scale_Large,Is_International,Tech_Hydro,Tech_Industrial Gases,Tech_Other,Tech_Solar,Is_CDM
4463,"Metro Delhi, India",Swiss Association for Quality and Management Systems,Transport: Mode shift: road to rail,,ACM0016 4.0,Registered,India,529043,ASP,2011-09-09 00:00:00,2011-06-30 00:00:00,2018-06-29 00:00:00,4186045.0,2013-01-03 00:00:00,2023-05-19 00:00:00,3788.0,10.3709787816564,5486693.727583846,0.7629449004880745,-0.27056946460660225,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
4464,"10 MW Biomass Power Project in Amreli District, Gujarat, India",RWTÜV GmbH,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 15.0,Registered,India,50203,ASP,2011-08-24 00:00:00,2011-05-25 00:00:00,2018-05-24 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4465,"Installation of 12 TPH biomass based thermal energy generation unit at Dalkhola, West Bengal",SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 16.0,Registered,India,28117,ASP,2011-05-03 00:00:00,2011-04-02 00:00:00,2021-04-01 00:00:00,21622.0,2015-07-29 00:00:00,2015-07-29 00:00:00,0.0,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4470,"9.6 MW Wind Energy Project at Jamvadi & Navagam & Kalavad, Jamnagar, Gujarat, India of Rohit Surfactants Pvt. Ltd.",SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,AMS-I.D. 16.0,Registered,India,17983,ASP,2011-11-16 00:00:00,2011-09-08 00:00:00,2021-09-07 00:00:00,128766.0,2015-05-12 00:00:00,2022-08-11 00:00:00,2648.0,7.2498288843258045,130373.67282683094,0.9876687310254246,-0.012407929941750113,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4472,"7.5 MW Grid connected renewable electricity generation in Tiruvannamalai District, India",Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 16.0,Registered,India,40141,ASP,2012-02-22 00:00:00,2011-11-07 00:00:00,2018-11-06 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4473,Biomass based steam generation for dyeing and/or bleaching unit at Exodus Knitwear Pvt. Ltd,SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 16.0,Registered,India,10252,ASP,2011-05-02 00:00:00,2011-04-01 00:00:00,2021-03-31 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4475,9.9 MW Bundled Wind Power Project in Maharashtra by REI Agro Limited,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 16.0,Registered,India,17096,ASP,2011-07-21 00:00:00,2011-05-14 00:00:00,2021-05-13 00:00:00,14017.0,2013-08-02 00:00:00,2013-08-02 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4477,"Biomass based Steam Generation at Machhar Polymer Pvt. Limited, Dist-Baroda, (Gujarat), India",SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: other kinds,,AMS-I.C. 19.0,Registered,India,7697,ASP,2012-09-13 00:00:00,2013-01-01 00:00:00,2022-12-31 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4478,Improved Cook Stoves CDM project of JSMBT,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,EE households: Stoves,,AMS-II.G. 2.0,Registered,India,42637,ASP,2011-06-27 00:00:00,2012-05-31 00:00:00,2022-05-30 00:00:00,149375.0,2014-07-14 00:00:00,2018-09-13 00:00:00,1522.0,4.167008898015058,177668.75838466804,0.8407499515282837,-0.17346098601470805,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
4481,"6.15 MW wind power project in Rajasthan, India",SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 15.0,Registered,India,10205,ASP,2011-05-09 00:00:00,2011-05-01 00:00:00,2021-04-30 00:00:00,13079.0,2013-10-25 00:00:00,2013-10-25 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4483,“Grid Connected Wind Power Project in Tamilnadu.”by Karur Textile Park Limited,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 15.0,Registered,India,9640,ASP,2011-05-09 00:00:00,2011-02-10 00:00:00,2021-02-09 00:00:00,8513.0,2012-11-20 00:00:00,2012-11-20 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4484,Wind Power Project of SSGP,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 15.0,Registered,India,11496,ASP,2011-05-09 00:00:00,2011-04-01 00:00:00,2021-03-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4485,Renewable Energy Based Power Generation,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 15.0,Registered,India,18926,ASP,2011-05-10 00:00:00,2011-02-17 00:00:00,2021-02-16 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4486,Grid Connected Wind Power Project by Madurai Integrated Textile Park Limited,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 16.0,Registered,India,9640,ASP,2011-08-31 00:00:00,2011-06-02 00:00:00,2021-06-01 00:00:00,8866.0,2013-03-20 00:00:00,2013-03-20 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4487,9 MW wind power project of M/s. L.S.Mills Limited in Tamilnadu,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 15.0,Registered,India,18538,ASP,2011-05-12 00:00:00,2011-03-08 00:00:00,2021-03-07 00:00:00,109079.0,2012-11-06 00:00:00,2023-06-01 00:00:00,3859.0,10.565366187542779,195860.75838466804,0.5569211561295512,-0.5853316000085106,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4488,"Biomass based power generation plant at village Channu, Punjab",RWTÜV GmbH,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 15.0,Registered,India,74891,ASP,2011-05-10 00:00:00,2012-03-13 00:00:00,2022-03-12 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4489,Wind Energy Project in Maharashtra by M/s Shah Promoters & Developers,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 16.0,Registered,India,11416,ASP,2011-05-10 00:00:00,2011-03-01 00:00:00,2021-02-28 00:00:00,112121.0,2013-04-18 00:00:00,2022-05-10 00:00:00,3309.0,9.059548254620124,103423.80287474333,1.0840927995636542,0.0807435078068155,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4497,Wind Energy Project in Tamilnadu by M/s Advik Hi-tech Pvt. Ltd.,RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 16.0,Registered,India,2016,ASP,2011-06-20 00:00:00,2011-03-28 00:00:00,2021-03-27 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4518,Electricity generation using renewable wind energy by Nakoda Limited,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Wind: Wind,,AMS-I.D. 16.0,Registered,India,13602,ASP,2012-03-16 00:00:00,2012-01-01 00:00:00,2021-12-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4531,Improving Rural Livelihoods Through Carbon Sequestration By Adopting Environment Friendly Technology based Agroforestry Practices,TÜV SÜD South Asia Private Limited (TÜV SÜD),Reforestation: Agroforestry,,AR-AM0004 3.0,Registered,India,4896,ASP,2011-06-06 00:00:00,2004-06-25 00:00:00,2034-06-24 00:00:00,142567.0,2012-12-27 00:00:00,2020-03-18 00:00:00,2638.0,7.222450376454483,35361.11704312115,4.031744806764632,1.3941992367929885,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
4532,Biomass based power project of Rayapati Power Generation Private Limited,SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.D. 16.0,Registered,India,27979,ASP,2011-07-04 00:00:00,2011-05-01 00:00:00,2021-04-30 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4533,Greenhouse Gas Emission Reductions Through Super Critical Technology - Coastal Andhra Power Ltd,RWTÜV GmbH,EE supply side: Higher efficiency coal power,,ACM0013 3.0,Registered,India,1234697,ASP,2011-07-04 00:00:00,2013-09-30 00:00:00,2023-09-29 00:00:00,,,,,,,,,CDM,Energy Efficiency,False,True,False,LARGE,1,1,False,False,False,False,1
4540,"19.8MW grid connected Wind farm project by K.P.R Mill Private Limited, Tamil Nadu, India at Villages: Keelaveeranam, Kuruchampatti, Vadi, Ayansurandi, Rajagopalaperi, District: Tirunelveli, Tamilnadu by M/s K. P. R. Mill Private Limited",SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,ACM0002 12.3.0,Registered,India,44499,ASP,2011-09-30 00:00:00,2011-07-14 00:00:00,2021-07-13 00:00:00,21395.0,2013-01-03 00:00:00,2013-01-03 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
4541,Wind Power Project by ILC Industries Limited,SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 16.0,Registered,India,6456,ASP,2011-05-30 00:00:00,2011-05-01 00:00:00,2021-04-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4543,"15 MW bundled grid connected renewable energy project in Maharashtra, India",SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 16.0,Registered,India,21627,ASP,2011-06-01 00:00:00,2011-05-01 00:00:00,2021-04-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4567,Methane Recovery from waste water treatment in Seafood industry in Maharashtra,SGS United Kingdom Limited (SGS),Methane avoidance: Waste water,,AMS-I.C. 19.0,Registered,India,13521,ASP,2011-12-28 00:00:00,2011-11-01 00:00:00,2021-10-31 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4568,Hydro electric power project by SJVNL in Himachal Pradesh,Bureau Veritas Certification Holding SAS (BVCH),Hydro: Run of river,,ACM0002 12.3.0,Registered,India,1407658,ASP,2011-09-29 00:00:00,2014-05-13 00:00:00,2024-05-12 00:00:00,865718.0,2016-03-29 00:00:00,2016-03-29 00:00:00,0.0,,,,,CDM,Hydro,False,False,False,LARGE,1,1,True,False,False,False,1
4572,Wind power project at Theni by Powerica Limited,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 16.0,Registered,India,22798,ASP,2011-06-09 00:00:00,2011-05-01 00:00:00,2018-04-30 00:00:00,39722.0,2012-08-17 00:00:00,2013-05-29 00:00:00,285.0,0.7802874743326489,17788.99383983573,2.232953721702273,0.8033252479241713,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4575,"6.0 MW wind energy project in Karnataka, India",SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 16.0,Registered,India,14765,ASP,2011-09-12 00:00:00,2011-06-21 00:00:00,2021-06-20 00:00:00,107203.0,2013-09-05 00:00:00,2023-11-09 00:00:00,3717.0,10.17659137577002,150257.37166324435,0.7134624997984294,-0.3376254015425757,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4576,Vanala Small Scale Hydropower Project,SGS United Kingdom Limited (SGS),Hydro: Run of river,,AMS-I.D. 16.0,Registered,India,45515,ASP,2011-06-20 00:00:00,2011-06-01 00:00:00,2021-05-30 00:00:00,323247.0,2013-04-18 00:00:00,2022-09-22 00:00:00,3444.0,9.429158110882957,429168.1314168378,0.7531943225440477,-0.28343202000762363,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
4578,KS Oils Wind Power Project in Tamil Nadu,SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 16.0,Registered,India,26088,ASP,2011-06-24 00:00:00,2011-06-01 00:00:00,2021-05-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4585,India-FaL-G Brick and Blocks Project No.2.,Det Norske Veritas- CUK,EE Industry: Building materials,,AMS-III.Z. 3.0,Registered,India,11294,ASP,2011-09-01 00:00:00,2011-08-01 00:00:00,2021-07-31 00:00:00,15727.0,2014-05-23 00:00:00,2014-05-23 00:00:00,0.0,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
4608,Dalmia Chini Mills Nigohi Project,Det Norske Veritas- CUK,Biomass Energy: Bagasse power,,ACM0006 10.1,Registered,India,32795,ASP,2011-07-01 00:00:00,2011-04-08 00:00:00,2021-04-07 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,LARGE,1,1,False,False,False,False,1
4615,"5 MW Solar PV Power Project in Sivagangai Village, Sivaganga District, Tamil Nadu",TÜV Rheinland (China) Ltd. (TÜV Rheinland),Solar: Solar PV,,AMS-I.D. 16.0,Registered,India,7862,ASP,2011-07-25 00:00:00,2011-05-16 00:00:00,2018-05-15 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
4617,6 MW biomass based grid connected power generation by M/s Armstrong Energy Pvt. Ltd at Nashik,RINA Services S.p.A. (RINA),Biomass Energy: Bagasse power,,AMS-I.D. 16.0,Registered,India,24227,ASP,2011-07-13 00:00:00,2011-04-18 00:00:00,2021-04-17 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
4629,Greenhouse Gas Emission Reductions Through Super Critical Technology - Jharkhand Integrated Power Ltd.,TÜV Rheinland (China) Ltd. (TÜV Rheinland),EE supply side: Higher efficiency coal power,,ACM0013 3.0,Registered,India,2139925,ASP,2011-09-30 00:00:00,2014-11-24 00:00:00,2024-11-23 00:00:00,,,,,,,,,CDM,Energy Efficiency,False,True,False,LARGE,1,1,False,False,False,False,1
4652,"“6.65 MW Wind Energy Generation by M/s GTN Enterprises Limited” at Ganapathypalayam in Coimbatore, Radhapuram, Kvalakuruchi in Tirunelveli and Govindapuram in Erode district, Tamilnadu.",SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,AMS-I.D. 17.0,Registered,India,12068,ASP,2013-01-08 00:00:00,2012-10-19 00:00:00,2022-10-18 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4670,"Mumbai Metro One, India",Swiss Association for Quality and Management Systems,Transport: Mode shift: road to rail,,ACM0016 2.0,Registered,India,195547,ASP,2011-12-28 00:00:00,2011-10-04 00:00:00,2021-10-03 00:00:00,,,,,,,,,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
4677,Vaayu India Wind Power Project in Andhra Pradesh,Det Norske Veritas- CUK,Wind: Wind,,ACM0002 11.0,Registered,India,92971,ASP,2011-07-12 00:00:00,2011-04-25 00:00:00,2021-04-24 00:00:00,830904.0,2012-11-22 00:00:00,2022-03-29 00:00:00,3414.0,9.347022587268993,869002.0369609856,0.9561588634541992,-0.04483120457500224,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
4679,Kohinoor Wind Power Project in Rajasthan,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,ACM0002 12.3.0,Registered,India,37741,ASP,2011-07-11 00:00:00,2011-04-25 00:00:00,2021-04-24 00:00:00,42995.0,2013-04-02 00:00:00,2013-04-02 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
4693,"2.10 MW Wind Power Project by M/s Chhotabhai Jethabhai Patel & Co. (CJP) at Belwa Ranaji Village, Shergarh Taluka, Jodhpur District, Rajasthan, India",RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 16.0,Registered,India,3445,ASP,2011-07-18 00:00:00,2012-04-15 00:00:00,2022-04-14 00:00:00,22001.0,2021-09-01 00:00:00,2021-09-01 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4700,Vaayu India Wind Power Project in Gujarat.,Det Norske Veritas- CUK,Wind: Wind,,ACM0002 11.0,Registered,India,106378,ASP,2011-07-29 00:00:00,2011-06-01 00:00:00,2021-05-31 00:00:00,754434.0,2012-11-16 00:00:00,2022-02-09 00:00:00,3372.0,9.232032854209445,982085.1909650923,0.7681960861853745,-0.26371025786933755,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
4709,3.2 MW wind power project of Agro Solvent Products Pvt. Ltd. at Jodha village of Jaisalmer district in Rajasthan state”,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 16.0,Registered,India,5065,ASP,2011-07-11 00:00:00,2011-07-01 00:00:00,2021-06-30 00:00:00,31944.0,2016-02-23 00:00:00,2023-01-19 00:00:00,2522.0,6.9048596851471595,34973.11430527036,0.9133873443803121,-0.09059523383378248,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4718,4.5MW Wind Power Project by Hira Group,Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 16.0,Registered,India,8802,ASP,2011-07-12 00:00:00,2011-04-19 00:00:00,2018-04-18 00:00:00,24263.0,2016-03-29 00:00:00,2016-03-29 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4739,"4.5 MW Bundled Wind Power Project in Karnataka, India",TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,AMS-I.D. 16.0,Registered,India,9672,ASP,2011-09-12 00:00:00,2011-06-22 00:00:00,2021-06-21 00:00:00,6487.0,2015-03-31 00:00:00,2015-03-31 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4740,18 MW Wind energy project by Indowind Energy Limited,Det Norske Veritas- CUK,Wind: Wind,,ACM0002 12.3.0,Registered,India,39079,ASP,2011-12-27 00:00:00,2011-12-15 00:00:00,2018-12-14 00:00:00,42233.0,2013-09-09 00:00:00,2013-09-09 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
4748,3.375 MW Wind Power Project by AAA Corporation Pvt. Ltd.,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 16.0,Registered,India,7363,ASP,2011-07-15 00:00:00,2011-06-01 00:00:00,2021-05-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4756,21 MW Wind Power Project by Indian Oil Corporation Limited in Gujarat,Det Norske Veritas- CUK,Wind: Wind,,ACM0002 11.0,Registered,India,37092,ASP,2011-08-08 00:00:00,2011-05-23 00:00:00,2018-05-22 00:00:00,,,,,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
4759,Kadamane Mini Hydel Scheme – 2,TÜV SÜD South Asia Private Limited (TÜV SÜD),Hydro: Run of river,,ACM0002 12.3.0,Registered,India,48195,ASP,2011-07-20 00:00:00,2011-05-04 00:00:00,2018-05-03 00:00:00,211090.0,2012-05-03 00:00:00,2022-04-21 00:00:00,3640.0,9.96577686516085,480300.6160164272,0.4394955845586097,-0.82212760841793,CDM,Hydro,False,False,False,LARGE,1,1,True,False,False,False,1
4760,"Bundled Wind Power Project in Tamil Nadu, India, co-ordinated by Tamil Nadu Spinning Mills Association (TASMA-II)",SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,ACM0002 12.3.0,Registered,India,759344,ASP,2012-03-09 00:00:00,2012-12-18 00:00:00,2022-12-17 00:00:00,2404533.0,2016-11-18 00:00:00,2016-11-18 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
4761,"2.5 MW Wind Power Project by M/s Marudhar Fashions, India",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 16.0,Registered,India,3774,ASP,2011-07-21 00:00:00,2011-05-03 00:00:00,2021-05-02 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4767,WIND PROJECT ACTIVITY BY IDEAL DETONATORS PVT LIMITED,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 16.0,Registered,India,4217,ASP,2011-07-11 00:00:00,2012-05-04 00:00:00,2022-05-03 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4772,Improved Cook Stoves CDM project of SAMUHA,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,EE households: Stoves,,AMS-II.G. 3.0,Registered,India,46668,ASP,2011-07-29 00:00:00,2011-08-01 00:00:00,2021-07-31 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
4776,Run-of-the-river Hydroelectric Power Project in Uttarakhand by Alaknanda Hydro Power Company Limited.,Bureau Veritas Certification Holding SAS (BVCH),Hydro: Run of river,,ACM0002 12.3.0,Registered,India,1204120,ASP,2011-09-06 00:00:00,2013-03-15 00:00:00,2023-03-14 00:00:00,6196321.0,2021-01-14 00:00:00,2022-08-18 00:00:00,581.0,1.5906913073237507,1915383.2169746747,3.23502938998652,1.1740380129151564,CDM,Hydro,False,False,False,LARGE,1,1,True,False,False,False,1
4786,Empowerment of residential house-holds for adoption of efficient house-hold lighting by distribution of CFL lamps at token Price in the District of Ahmedabad (India),RWTÜV GmbH,EE households: Lighting,,AMS-II.J. 4.0,Registered,India,36167,ASP,2011-09-30 00:00:00,2011-08-01 00:00:00,2021-07-31 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
4813,"Wind Power Project by Bhabani Pigments Pvt. Ltd. at Tamilnadu, India",Lloyd’s Register Quality Assurance Ltd. (LRQA)    ,Wind: Wind,,AMS-I.D. 16.0,Registered,India,3370,ASP,2011-07-15 00:00:00,2012-05-19 00:00:00,2022-05-18 00:00:00,17420.0,2023-12-01 00:00:00,2023-12-01 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
4816,Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project,SGS United Kingdom Limited (SGS),Biomass Energy: Bagasse power,,ACM0006 12.1.0,Registered,India,64480,ASP,2013-07-29 00:00:00,2013-03-19 00:00:00,2023-03-18 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,LARGE,1,1,False,False,False,False,1
4818,24 MW Dummagudem Hydel project by SLS Power Corporation Limited,RWTÜV GmbH,Hydro: Run of river,,ACM0002 11.0,Registered,India,89267,ASP,2012-01-03 00:00:00,2013-10-10 00:00:00,2023-10-09 00:00:00,164799.0,2016-06-21 00:00:00,2022-06-09 00:00:00,2179.0,5.965776865160849,532547.0034223135,0.3094543748081392,-1.1729446135299533,CDM,Hydro,False,False,False,LARGE,1,1,True,False,False,False,1
4828,"Natural Gas based grid connected power project at Peddapuram, A.P. by Gautami Power Limited",SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Fossil fuel switch: New natural gas plant,,AM0029 3.0,Registered,India,1293422,ASP,2011-12-16 00:00:00,2011-09-09 00:00:00,2021-09-08 00:00:00,1036064.0,2014-08-07 00:00:00,2019-01-25 00:00:00,1632.0,4.468172484599589,5779232.591375769,0.17927362908807254,-1.7188419862204385,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
